tiempo,GDOP,PDOP,HDOP,VDOP,TDOP
2024-05-06 06:08:30,1.4906491414010545,1.3856209829806019,1.1468489271081945,0.6046830468669129,0.5496265589321273
2024-05-06 06:14:00,1.5260490110038987,1.434620550283445,1.2145564539652185,0.5829887434270088,0.520278253139993
2024-05-06 06:19:30,1.496756212855572,1.3709540011348866,0.8758237345971644,1.1124476591440302,0.6006365685620553
2024-05-06 06:25:00,1.5066541129431472,1.3538999754955565,1.177659230976818,0.4461638793419582,0.6610306138157545
2024-05-06 06:30:30,2.402301345796286,2.088589696413784,1.8461434921910425,0.9539611262064845,1.1869476972675852
2024-05-06 06:36:00,2.0347445144663365,1.767354443890367,1.5655184651622807,0.672693665574965,1.0082874137922277
2024-05-06 06:41:30,1.9163733647725283,1.626125632962883,1.4044603450981865,0.6717757132256196,1.014003106026133
2024-05-06 06:47:00,1.8513422367607184,1.5999117355947903,1.2974745098762823,0.8762774579152353,0.9315312747944889
2024-05-06 06:52:30,2.2242304365568772,2.029865652908365,1.8395280435614436,0.7364911458081117,0.9093109842341576
2024-05-06 06:58:00,1.890318643245194,1.678034432134751,1.486168101893756,0.6071039283433063,0.8703476417906552
2024-05-06 07:03:30,2.1511139650651057,1.9759990005443762,1.8612364309742857,0.44037099816647685,0.8501289552448777
2024-05-06 07:09:00,2.066854000777862,1.9066792922829858,1.7664157594395862,0.5152012884242174,0.7977841418019707
2024-05-06 07:14:30,1.8881447664575117,1.7153905350858143,1.6281931636056903,0.2915517098496898,0.7890031503352158
2024-05-06 07:20:00,1.881762847037336,1.6920894125565649,1.4814535940027764,0.6684618289022778,0.823325471732801
2024-05-06 07:25:30,1.619782393202867,1.4453023615086193,1.2212332529722036,0.5974882580173214,0.7312975353080409
2024-05-06 07:31:00,1.6077794111243318,1.4732500108347129,1.333454396197581,0.39236496768582574,0.6438082326367234
2024-05-06 07:36:30,1.6614226168389143,1.5376317806707553,1.333747323605771,0.5854295697031602,0.629296129668019
2024-05-06 07:42:00,1.6133372119483107,1.478194621132255,1.329932677730394,0.41633841064919486,0.6463726645773459
2024-05-06 07:47:30,1.8560740937627769,1.643708165399446,1.3747931413723926,0.8117203514362417,0.8621104967093837
2024-05-06 07:53:00,2.2366515745461406,1.9901616735244985,1.7544545334698651,0.8826327767528696,1.0207187561487725
2024-05-06 07:58:30,2.211765366056467,2.0076491807937225,1.7636570930374407,0.9201688913204294,0.9280359914061488
2024-05-06 08:04:00,1.9544362215900297,1.681729713207148,1.476340070094401,0.6486348257174557,0.9957942136703324
2024-05-06 08:09:30,2.7633963190626663,2.594829531383522,2.349539266268813,1.2128055332010366,0.9503783032398543
2024-05-06 08:15:00,1.4978005638242557,1.369359814245885,1.187558608822761,0.46485085148247357,0.6068444842962102
2024-05-06 08:20:30,1.6593507105471157,1.5581949194038585,1.201014001102414,0.9855367760119684,0.5705027377122919
2024-05-06 08:26:00,1.7540321733680233,1.5939960390105345,1.361584375144143,0.6869113617446071,0.7319873583805103
2024-05-06 08:31:30,1.6115784248592844,1.5135153395444294,1.281111929678921,0.6494809066706406,0.5535849857389946
2024-05-06 08:37:00,1.64367220951496,1.5409431773663451,1.3071370302073084,0.6658986601327057,0.5719724263108346
2024-05-06 08:42:30,1.4953769755607778,1.4316305610499067,1.249514102041911,0.48828057213046777,0.4319562891141045
2024-05-06 08:48:00,1.439750493545986,1.3352549822317097,1.0503890849813908,0.6795886377265602,0.5384938403466718
2024-05-06 08:53:30,1.582976677213446,1.4823211240905638,1.2514184529547523,0.6312277705294473,0.5554630911920331
2024-05-06 08:59:00,1.5102706218605995,1.4236391294803799,1.1428416781517714,0.7206612696668968,0.504151743295159
2024-05-06 09:04:30,1.4345577721651925,1.322306284889674,1.0780433073569746,0.5863165385215672,0.5562931696694008
2024-05-06 09:10:00,1.4299737912560353,1.366027515090147,1.069921410210685,0.7212993479561406,0.4228402437041648
2024-05-06 09:15:30,1.155972829409782,1.0615641537499971,0.7889345760193656,0.5045006872880916,0.4575529803276439
2024-05-06 09:21:00,1.7739546147250678,1.6845328856129043,1.1025645832819704,1.6220023824035927,0.5561150352157593
2024-05-06 09:26:30,1.9690383708448536,1.7800820028689768,1.486307866006745,0.9595808643845039,0.8416769979756648
2024-05-06 09:32:00,2.5256040738076404,2.1329077454412864,1.9537673956251977,0.732088414355363,1.3525459278968377
2024-05-06 09:37:30,2.1279637231962676,1.9117645935806586,1.699606523113375,0.7661815278590861,0.9345510932906237
2024-05-06 09:43:00,2.0359012812546062,1.782618243890277,1.461984191849235,1.040330026233394,0.9834460959115618
2024-05-06 09:48:30,1.9418787376433027,1.7765623809708908,1.4518056085444662,1.0484343684797934,0.7840402656944261
2024-05-06 09:54:00,3.106870228826999,2.891186436699679,2.4536884251065945,2.338372124254106,1.137402130741517
2024-05-06 09:59:30,1.985541613437248,1.7917168708564772,1.633729780523767,0.5411763495414901,0.8556437070295461
2024-05-06 10:05:00,2.205880892964322,2.0219873645386026,1.8558011355951816,0.6444350474773983,0.8817469090341693
2024-05-06 10:10:30,2.2576236877113907,2.0562022424405577,1.876582330622157,0.7064064182142923,0.9321464764177351
2024-05-06 10:16:00,2.167972532228062,1.961587313865927,1.7991239603670266,0.6109777651530078,0.9231901811520808
2024-05-06 10:21:30,2.185516889343687,1.9833014045300386,1.7667028678911822,0.812245437795896,0.9181501034121173
2024-05-06 10:27:00,1.7382095923464982,1.5891925848991473,1.4316347269957364,0.4759550803582768,0.7041587285739958
2024-05-06 10:32:30,1.7033843017221149,1.5336991730758083,1.3420520044370878,0.5511295708798128,0.741137589021039
2024-05-06 10:38:00,1.5069543222080284,1.3801911675032723,1.2178173326523938,0.4218486031454544,0.6049658423145988
2024-05-06 10:43:30,2.1939261962618066,2.1122336794025305,1.8339543089275183,1.09814270916854,0.5931113202776085
2024-05-06 10:49:00,2.0268957632625733,1.8439643004151924,1.650709781353627,0.6753615589491511,0.8414880236379361
2024-05-06 10:54:30,2.2617648662207688,2.0828903328915653,1.893946776133838,0.7513977480253771,0.8815600780533992
2024-05-06 11:00:00,2.2020567250151717,1.9536135108971895,1.719843447302615,0.8587442667303007,1.0160945183517622
2024-05-06 11:05:30,2.4594189774143467,2.2556231880377293,1.9197928390721128,1.4022314214609253,0.9802579966785997
2024-05-06 11:11:00,2.7457053268817804,2.5404169437607083,2.095486757480219,2.0626534973715347,1.0417194890758674
2024-05-06 11:16:30,1.5447216593607063,1.4258551028596422,1.1726504728260119,0.6579536429318117,0.5942240575298283
2024-05-06 11:22:00,2.2248704216521076,2.1019120749833293,1.6177783444628635,1.8008275991477216,0.7293929134435718
2024-05-06 11:27:30,1.6730652360943064,1.572685746626642,1.3442869827459987,0.6662329656622578,0.5707949076373212
2024-05-06 11:33:00,1.2550527730059264,1.1958549721874532,1.054139873456932,0.31885824169365795,0.3809046449236486
2024-05-06 11:38:30,1.2290208643883602,1.1510708918480912,0.9210664623220587,0.4766007700454877,0.43072971460296494
2024-05-06 11:44:00,1.8036579181480261,1.6674072767616765,1.3916422270647621,0.8435789384480189,0.6877025949495045
2024-05-06 11:49:30,1.511381688121531,1.4159742475601402,1.1944486387068454,0.5782755192448692,0.5284804040223093
2024-05-06 11:55:00,1.486159355471296,1.384054905908938,1.1584429833022214,0.5736178370084484,0.5413516853989266
